time,open,high,low,close,volume,symbol,name
2019-05-09,688.07,693.05,686.53,689.44,23732470,VNFIN,Tài chính
2019-05-10,692.81,698.23,690.65,696.71,18072520,VNFIN,Tài chính
2019-05-13,698.11,702.42,696.45,698.86,18039060,VNFIN,Tài chính
2019-05-14,695.92,696.55,692.78,696.55,18142430,VNFIN,Tài chính
2019-05-15,697.28,710.51,697.28,710.12,25457380,VNFIN,Tài chính
2019-05-16,710.64,710.91,706.4,707.81,16731460,VNFIN,Tài chính
2019-05-17,706.8,708.26,703.71,705.66,16622640,VNFIN,Tài chính
2019-05-20,709.61,712.13,709.01,712.13,20038690,VNFIN,Tài chính
2019-05-21,712.89,718.53,712.33,713.79,21747680,VNFIN,Tài chính
2019-05-22,714.66,719.87,712.01,712.01,24985490,VNFIN,Tài chính
2019-05-23,710.37,713.51,706.01,708.82,13871380,VNFIN,Tài chính
2019-05-24,704.4,712.5,698.99,698.99,21877850,VNFIN,Tài chính
2019-05-27,699.18,703.09,698.79,702.36,11276330,VNFIN,Tài chính
2019-05-28,701.37,705.29,697.42,698.88,14747230,VNFIN,Tài chính
2019-05-29,699.08,699.12,694.04,694.04,13804130,VNFIN,Tài chính
2019-05-30,693.06,700.22,690.09,698.0,14385930,VNFIN,Tài chính
2019-05-31,696.83,698.24,690.11,690.11,14900840,VNFIN,Tài chính
2019-06-03,686.82,688.24,672.6,678.4,20989790,VNFIN,Tài chính
2019-06-04,680.58,681.01,671.48,676.03,14535200,VNFIN,Tài chính
2019-06-05,682.18,683.19,674.4,674.4,13311900,VNFIN,Tài chính
2019-06-06,675.15,678.1,667.29,675.23,13585310,VNFIN,Tài chính
2019-06-07,676.26,680.66,676.0,680.66,11102210,VNFIN,Tài chính
2019-06-10,685.74,687.08,677.63,682.65,19457090,VNFIN,Tài chính
2019-06-11,682.91,685.5,681.99,685.5,9886560,VNFIN,Tài chính
2019-06-12,684.58,686.52,681.23,681.23,9630480,VNFIN,Tài chính
2019-06-13,679.25,682.41,677.73,680.48,13905370,VNFIN,Tài chính
2019-06-14,681.59,689.81,681.15,684.62,18736290,VNFIN,Tài chính
2019-06-17,684.62,687.37,679.9,680.68,17507100,VNFIN,Tài chính
2019-06-18,679.18,682.43,670.76,673.15,17711520,VNFIN,Tài chính
2019-06-19,677.32,678.44,670.2,673.05,13315690,VNFIN,Tài chính
2019-06-20,677.32,678.44,670.2,673.05,13315690,VNFIN,Tài chính
2019-06-21,677.32,678.44,670.2,673.05,13315690,VNFIN,Tài chính
2019-06-24,672.56,694.3,689.88,692.61,19361060,VNFIN,Tài chính
2019-06-25,672.56,692.47,688.1,689.68,16951800,VNFIN,Tài chính
2019-06-26,672.56,688.24,680.87,680.87,17550990,VNFIN,Tài chính
2019-06-27,672.56,681.7,673.87,674.65,20089500,VNFIN,Tài chính
2019-06-28,672.56,679.87,667.52,679.87,19171960,VNFIN,Tài chính
2019-07-01,672.56,691.55,683.1,690.42,20487790,VNFIN,Tài chính
2019-07-02,691.57,693.68,684.28,686.62,16027980,VNFIN,Tài chính
2019-07-03,685.25,686.87,680.74,682.13,16287080,VNFIN,Tài chính
2019-07-04,684.12,694.72,683.29,693.57,21669180,VNFIN,Tài chính
