time,VNINDEX,VN30,VN100,VNALL,HNXINDEX,UPCOMINDEX,VNMID,VNSML,VNFIN,VNREAL,VNIT,VNHEAL,VNENE,VNIND,VNMAT,VNCONS,VNCOND
2006-01-23,308.31,,,,,,,,,,,,,,,,
2006-01-24,306.84,,,,,,,,,,,,,,,,
2006-01-25,310.86,,,,,,,,,,,,,,,,
2006-01-26,313.3,,,,,,,,,,,,,,,,
2006-01-27,312.32,,,,,,,,,,,,,,,,
2006-02-06,313.14,,,,,,,,,,,,,,,,
2006-02-07,318.95,,,,,,,,,,,,,,,,
2006-02-08,325.0,,,,,,,,,,,,,,,,
2006-02-09,325.54,,,,,,,,,,,,,,,,
2006-02-10,325.17,,,,,,,,,,,,,,,,
2006-02-13,324.46,,,,,,,,,,,,,,,,
2006-02-14,325.59,,,,,,,,,,,,,,,,
2006-02-15,327.67,,,,,,,,,,,,,,,,
2006-02-16,331.06,,,,,,,,,,,,,,,,
2006-02-17,339.83,,,,,,,,,,,,,,,,
2006-02-20,353.96,,,,,,,,,,,,,,,,
2006-02-21,366.46,,,,,,,,,,,,,,,,
2006-02-22,364.44,,,,,,,,,,,,,,,,
2006-02-23,368.93,,,,,,,,,,,,,,,,
2006-02-24,373.5,,,,,,,,,,,,,,,,
2006-02-27,379.57,,,,,,,,,,,,,,,,
2006-02-28,390.65,,,,,,,,,,,,,,,,
2006-03-01,401.9,,,,,,,,,,,,,,,,
2006-03-02,412.82,,,,,,,,,,,,,,,,
2006-03-03,397.95,,,,,,,,,,,,,,,,
2006-03-06,409.76,,,,,,,,,,,,,,,,
2006-03-07,413.33,,,,,,,,,,,,,,,,
2006-03-08,409.28,,,,,,,,,,,,,,,,
2006-03-09,412.12,,,,,,,,,,,,,,,,
2006-03-10,414.36,,,,,,,,,,,,,,,,
2006-03-13,424.46,,,,,,,,,,,,,,,,
2006-03-14,432.21,,,,,,,,,,,,,,,,
2006-03-15,427.59,,,,,,,,,,,,,,,,
2006-03-16,432.86,,,,,,,,,,,,,,,,
2006-03-17,443.19,,,,,,,,,,,,,,,,
2006-03-20,453.48,,,,,,,,,,,,,,,,
2006-03-21,462.69,,,,,,,,,,,,,,,,
2006-03-22,459.36,,,,,,,,,,,,,,,,
2006-03-23,459.42,,,,,,,,,,,,,,,,
2006-03-24,456.06,,,,,,,,,,,,,,,,
2006-03-27,463.0,,,,,,,,,,,,,,,,
2006-03-28,466.47,,,,,,,,,,,,,,,,
2006-03-29,474.79,,,,,,,,,,,,,,,,
2006-03-30,493.41,,,,,,,,,,,,,,,,
2006-03-31,503.56,,,,,,,,,,,,,,,,
2006-04-03,523.32,,,,,,,,,,,,,,,,
2006-04-04,505.42,,,,,,,,,,,,,,,,
2006-04-05,521.12,,,,,,,,,,,,,,,,
2006-04-06,532.69,,,,,,,,,,,,,,,,
2006-04-07,544.71,,,,,,,,,,,,,,,,
2006-04-10,540.36,,,,,,,,,,,,,,,,
2006-04-11,528.63,,,,,,,,,,,,,,,,
2006-04-12,539.23,,,,,,,,,,,,,,,,
2006-04-13,551.6,,,,,,,,,,,,,,,,
2006-04-14,555.15,,,,,,,,,,,,,,,,
2006-04-17,561.09,,,,,,,,,,,,,,,,
2006-04-18,570.94,,,,,,,,,,,,,,,,
2006-04-19,571.16,,,,,,,,,,,,,,,,
2006-04-20,569.79,,,,,,,,,,,,,,,,
2006-04-21,591.39,,,,,,,,,,,,,,,,
2006-04-24,615.14,,,,,,,,,,,,,,,,
2006-04-25,632.69,,,,,,,,,,,,,,,,
2006-04-26,621.53,,,,,,,,,,,,,,,,
2006-04-27,594.02,,,,,,,,,,,,,,,,
2006-04-28,595.48,,,,,,,,,,,,,,,,
2006-05-03,612.11,,,,,,,,,,,,,,,,
2006-05-04,601.34,,,,,,,,,,,,,,,,
2006-05-05,593.89,,,,,,,,,,,,,,,,
2006-05-08,574.25,,,,,,,,,,,,,,,,
2006-05-09,546.4,,,,,,,,,,,,,,,,
2006-05-10,520.82,,,,,,,,,,,,,,,,
2006-05-11,542.95,,,,,,,,,,,,,,,,
2006-05-12,566.76,,,,,,,,,,,,,,,,
2006-05-15,590.25,,,,,,,,,,,,,,,,
2006-05-16,564.52,,,,,,,,,,,,,,,,
2006-05-17,575.54,,,,,,,,,,,,,,,,
2006-05-18,566.11,,,,,,,,,,,,,,,,
2006-05-19,562.33,,,,,,,,,,,,,,,,
2006-05-22,553.37,,,,,,,,,,,,,,,,
2006-05-23,538.6,,,,,,,,,,,,,,,,
2006-05-24,559.55,,,,,,,,,,,,,,,,
2006-05-25,543.41,,,,,,,,,,,,,,,,
2006-05-26,545.39,,,,,,,,,,,,,,,,
2006-05-29,537.3,,,,,,,,,,,,,,,,
2006-05-30,526.01,,,,,,,,,,,,,,,,
2006-05-31,538.91,,,,,,,,,,,,,,,,
2006-06-01,535.18,,,,,,,,,,,,,,,,
2006-06-02,540.23,,,,,,,,,,,,,,,,
2006-06-05,551.26,,,,,,,,,,,,,,,,
2006-06-06,551.79,,,,,,,,,,,,,,,,
2006-06-07,544.55,,,,,,,,,,,,,,,,
2006-06-08,548.19,,,,,,,,,,,,,,,,
2006-06-09,548.79,,,,,,,,,,,,,,,,
2006-06-12,545.98,,,,,,,,,,,,,,,,
2006-06-13,543.9,,,,,,,,,,,,,,,,
2006-06-14,540.96,,,,,,,,,,,,,,,,
2006-06-15,537.48,,,,,,,,,,,,,,,,
2006-06-16,523.7,,,,,,,,,,,,,,,,
2006-06-19,519.47,,,,,,,,,,,,,,,,
2006-06-20,505.94,,,,,,,,,,,,,,,,
2006-06-21,487.86,,,,,,,,,,,,,,,,
2006-06-22,510.15,,,,,,,,,,,,,,,,
2006-06-23,510.62,,,,,,,,,,,,,,,,
2006-06-26,502.94,,,,,,,,,,,,,,,,
2006-06-27,501.56,,,,,,,,,,,,,,,,
2006-06-28,506.46,,,,,,,,,,,,,,,,
2006-06-29,512.29,,,,,,,,,,,,,,,,
2006-06-30,515.59,,,,,,,,,,,,,,,,
2006-07-03,507.31,,,,,,,,,,,,,,,,
2006-07-04,500.49,,,,,,,,,,,,,,,,
2006-07-05,499.8,,,,,,,,,,,,,,,,
2006-07-06,505.26,,,,,,,,,,,,,,,,
2006-07-07,508.31,,,,,,,,,,,,,,,,
2006-07-10,504.98,,,,,,,,,,,,,,,,
2006-07-11,504.0,,,,,,,,,,,,,,,,
2006-07-12,502.08,,,,,,,,,,,,,,,,
2006-07-13,509.15,,,,,,,,,,,,,,,,
2006-07-14,506.1,,,,,,,,,,,,,,,,
2006-07-17,494.31,,,,,,,,,,,,,,,,
2006-07-18,484.13,,,,,,,,,,,,,,,,
2006-07-19,466.19,,,,,,,,,,,,,,,,
2006-07-20,485.57,,,,,,,,,,,,,,,,
2006-07-21,472.86,,,,,,,,,,,,,,,,
2006-07-24,460.68,,,,,,,,,,,,,,,,
2006-07-25,439.66,,,,,,,,,,,,,,,,
2006-07-26,434.24,,,,,,,,,,,,,,,,
2006-07-27,441.27,,,,,,,,,,,,,,,,
2006-07-28,439.57,,,,,,,,,,,,,,,,
2006-07-31,422.41,,,,,,,,,,,,,,,,
2006-08-01,404.87,,,,,,,,,,,,,,,,
2006-08-02,399.8,,,,,,,,,,,,,,,,
2006-08-03,417.73,,,,,,,,,,,,,,,,
2006-08-04,435.5,,,,,,,,,,,,,,,,
2006-08-07,423.49,,,,,,,,,,,,,,,,
2006-08-08,433.4,,,,,,,,,,,,,,,,
2006-08-09,430.25,,,,,,,,,,,,,,,,
2006-08-10,432.4,,,,,,,,,,,,,,,,
2006-08-11,443.45,,,,,,,,,,,,,,,,
2006-08-14,464.55,,,,,,,,,,,,,,,,
2006-08-15,460.34,,,,,,,,,,,,,,,,
2006-08-16,476.24,,,,,,,,,,,,,,,,
2006-08-17,483.32,,,,,,,,,,,,,,,,
2006-08-18,482.31,,,,,,,,,,,,,,,,
2006-08-21,482.19,,,,,,,,,,,,,,,,
2006-08-22,470.12,,,,,,,,,,,,,,,,
2006-08-23,478.39,,,,,,,,,,,,,,,,
2006-08-24,479.03,,,,,,,,,,,,,,,,
2006-08-25,477.43,,,,,,,,,,,,,,,,
2006-08-28,483.06,,,,,,,,,,,,,,,,
2006-08-29,488.63,,,,,,,,,,,,,,,,
2006-08-30,492.77,,,,,,,,,,,,,,,,
2006-08-31,491.18,,,,,,,,,,,,,,,,
2006-09-01,498.21,,,,,,,,,,,,,,,,
2006-09-05,515.66,,,,,,,,,,,,,,,,
2006-09-06,517.61,,,,,,,,,,,,,,,,
2006-09-07,511.21,,,,,,,,,,,,,,,,
2006-09-08,513.04,,,,,,,,,,,,,,,,
2006-09-11,511.55,,,,,,,,,,,,,,,,
2006-09-12,500.82,,,,,,,,,,,,,,,,
2006-09-13,510.66,,,,,,,,,,,,,,,,
2006-09-14,505.17,,,,,,,,,,,,,,,,
2006-09-15,509.32,,,,,,,,,,,,,,,,
2006-09-18,510.08,,,,,,,,,,,,,,,,
2006-09-19,515.08,,,,,,,,,,,,,,,,
2006-09-20,514.48,,,,,,,,,,,,,,,,
2006-09-21,513.37,,,,,,,,,,,,,,,,
2006-09-22,513.75,,,,,,,,,,,,,,,,
2006-09-25,515.09,,,,,,,,,,,,,,,,
2006-09-26,520.05,,,,,,,,,,,,,,,,
2006-09-27,520.42,,,,,,,,,,,,,,,,
2006-09-28,527.74,,,,,,,,,,,,,,,,
2006-09-29,526.73,,,,,,,,,,,,,,,,
2006-10-02,531.68,,,,,,,,,,,,,,,,
2006-10-03,537.87,,,,,,,,,,,,,,,,
2006-10-04,541.91,,,,,,,,,,,,,,,,
2006-10-05,534.73,,,,,,,,,,,,,,,,
2006-10-06,536.48,,,,,,,,,,,,,,,,
2006-10-09,535.13,,,,,,,,,,,,,,,,
2006-10-10,527.18,,,,,,,,,,,,,,,,
2006-10-11,524.67,,,,,,,,,,,,,,,,
2006-10-12,525.22,,,,,,,,,,,,,,,,
2006-10-13,525.93,,,,,,,,,,,,,,,,
2006-10-16,526.34,,,,,,,,,,,,,,,,
2006-10-17,518.71,,,,,,,,,,,,,,,,
2006-10-18,518.58,,,,,,,,,,,,,,,,
2006-10-19,524.59,,,,,,,,,,,,,,,,
2006-10-20,528.42,,,,,,,,,,,,,,,,
2006-10-23,525.92,,,,,,,,,,,,,,,,
2006-10-24,525.75,,,,,,,,,,,,,,,,
2006-10-25,524.25,,,,,,,,,,,,,,,,
2006-10-26,524.99,,,,,,,,,,,,,,,,
2006-10-27,521.04,,,,,,,,,,,,,,,,
2006-10-30,512.4,,,,,,,,,,,,,,,,
2006-10-31,511.54,,,,,,,,,,,,,,,,
2006-11-01,521.38,,,,,,,,,,,,,,,,
2006-11-02,516.95,,,,,,,,,,,,,,,,
2006-11-03,513.74,,,,,,,,,,,,,,,,
2006-11-06,517.11,,,,,,,,,,,,,,,,
2006-11-07,520.03,,,,,,,,,,,,,,,,
2006-11-08,525.99,,,,,,,,,,,,,,,,
2006-11-09,531.69,,,,,,,,,,,,,,,,
2006-11-10,530.81,,,,,,,,,,,,,,,,
2006-11-13,537.28,,,,,,,,,,,,,,,,
2006-11-14,555.77,,,,,,,,,,,,,,,,
2006-11-15,563.09,,,,,,,,,,,,,,,,
2006-11-16,559.83,,,,,,,,,,,,,,,,
2006-11-17,573.79,,,,,,,,,,,,,,,,
2006-11-20,584.26,,,,,,,,,,,,,,,,
2006-11-21,598.22,,,,,,,,,,,,,,,,
2006-11-22,610.16,,,,,,,,,,,,,,,,
2006-11-23,636.95,,,,,,,,,,,,,,,,
2006-11-24,665.53,,,,,,,,,,,,,,,,
2006-11-27,640.15,,,,,,,,,,,,,,,,
2006-11-28,638.0,,,,,,,,,,,,,,,,
2006-11-29,616.58,,,,,,,,,,,,,,,,
2006-11-30,633.05,,,,,,,,,,,,,,,,
2006-12-01,631.29,,,,,,,,,,,,,,,,
2006-12-04,640.65,,,,,,,,,,,,,,,,
2006-12-05,644.6,,,,,,,,,,,,,,,,
2006-12-06,655.13,,,,,,,,,,,,,,,,
2006-12-07,677.14,,,,,,,,,,,,,,,,
2006-12-08,696.12,,,,,,,,,,,,,,,,
2006-12-11,723.84,,,,,,,,,,,,,,,,
2006-12-12,716.64,,,,,,,,,,,,,,,,
2006-12-13,740.57,,,,,,,,,,,,,,,,
2006-12-14,757.17,,,,,,,,,,,,,,,,
2006-12-15,775.56,,,,,,,,,,,,,,,,
2006-12-18,779.57,,,,,,,,,,,,,,,,
2006-12-19,799.31,,,,,,,,,,,,,,,,
2006-12-20,809.86,,,,,,,,,,,,,,,,
2006-12-21,778.88,,,,,,,,,,,,,,,,
2006-12-22,744.15,,,,,,,,,,,,,,,,
2006-12-25,734.66,,,,,,,,,,,,,,,,
2006-12-26,747.82,,,,,,,,,,,,,,,,
2006-12-27,754.63,,,,,,,,,,,,,,,,
2006-12-28,753.81,,,,,,,,,,,,,,,,
2006-12-29,751.77,,,,,,,,,,,,,,,,
2007-01-02,741.27,,,,,,,,,,,,,,,,
2007-01-03,757.71,,,,,,,,,,,,,,,,
2007-01-04,788.82,,,,,,,,,,,,,,,,
2007-01-05,816.51,,,,,,,,,,,,,,,,
2007-01-08,825.11,,,,,,,,,,,,,,,,
2007-01-09,844.91,,,,,,,,,,,,,,,,
2007-01-10,865.7,,,,,,,,,,,,,,,,
2007-01-11,885.43,,,,,,,,,,,,,,,,
2007-01-12,914.79,,,,,,,,,,,,,,,,
2007-01-15,947.15,,,,,,,,,,,,,,,,
2007-01-16,983.6,,,,,,,,,,,,,,,,
2007-01-17,964.96,,,,,,,,,,,,,,,,
2007-01-18,946.84,,,,,,,,,,,,,,,,
2007-01-19,1023.05,,,,,,,,,,,,,,,,
2007-01-22,1027.7,,,,,,,,,,,,,,,,
2007-01-23,1040.7,,,,,,,,,,,,,,,,
2007-01-24,1016.39,,,,,,,,,,,,,,,,
2007-01-25,988.86,,,,,,,,,,,,,,,,
2007-01-26,974.76,,,,,,,,,,,,,,,,
2007-01-29,995.55,,,,,,,,,,,,,,,,
2007-01-30,1023.97,,,,,,,,,,,,,,,,
2007-01-31,1041.33,,,,,,,,,,,,,,,,
2007-02-01,1049.32,,,,,,,,,,,,,,,,
2007-02-02,1074.55,,,,,,,,,,,,,,,,
2007-02-05,1058.71,,,,,,,,,,,,,,,,
2007-02-06,1091.38,,,,,,,,,,,,,,,,
2007-02-07,1095.75,,,,,,,,,,,,,,,,
2007-02-08,1052.86,,,,,,,,,,,,,,,,
2007-02-09,1030.9,,,,,,,,,,,,,,,,
2007-02-12,1054.26,,,,,,,,,,,,,,,,
2007-02-13,1074.46,,,,,,,,,,,,,,,,
2007-02-14,1073.19,,,,,,,,,,,,,,,,
2007-02-15,1083.25,,,,,,,,,,,,,,,,
2007-02-26,1129.02,,,,,,,,,,,,,,,,
2007-02-27,1167.36,,,,,,,,,,,,,,,,
2007-02-28,1137.69,,,,,,,,,,,,,,,,
2007-03-01,1123.07,,,,,,,,,,,,,,,,
2007-03-02,1147.66,,,,,,,,,,,,,,,,
2007-03-05,1158.9,,,,,,,,,,,,,,,,
2007-03-06,1133.31,,,,,,,,,,,,,,,,
2007-03-07,1132.23,,,,,,,,,,,,,,,,
2007-03-08,1141.59,,,,,,,,,,,,,,,,
2007-03-09,1155.68,,,,,,,,,,,,,,,,
2007-03-12,1170.67,,,,,,,,,,,,,,,,
2007-03-13,1158.27,,,,,,,,,,,,,,,,
2007-03-14,1114.21,,,,,,,,,,,,,,,,
2007-03-15,1065.52,,,,,,,,,,,,,,,,
2007-03-16,1109.76,,,,,,,,,,,,,,,,
2007-03-19,1133.34,,,,,,,,,,,,,,,,
2007-03-20,1117.25,,,,,,,,,,,,,,,,
2007-03-21,1111.63,,,,,,,,,,,,,,,,
2007-03-22,1099.82,,,,,,,,,,,,,,,,
2007-03-23,1090.56,,,,,,,,,,,,,,,,
2007-03-26,1072.16,,,,,,,,,,,,,,,,
2007-03-27,1034.24,,,,,,,,,,,,,,,,
2007-03-28,1031.79,,,,,,,,,,,,,,,,
2007-03-29,1068.71,,,,,,,,,,,,,,,,
2007-03-30,1071.33,,,,,,,,,,,,,,,,
2007-04-02,1055.1,,,,,,,,,,,,,,,,
2007-04-03,1027.53,,,,,,,,,,,,,,,,
2007-04-04,1050.9,,,,,,,,,,,,,,,,
2007-04-05,1048.98,,,,,,,,,,,,,,,,
2007-04-06,1033.92,,,,,,,,,,,,,,,,
2007-04-09,1041.36,,,,,,,,,,,,,,,,
2007-04-10,1039.67,,,,,,,,,,,,,,,,
2007-04-11,1034.68,,,,,,,,,,,,,,,,
2007-04-12,1027.58,,,,,,,,,,,,,,,,
2007-04-13,1012.98,,,,,,,,,,,,,,,,
2007-04-16,983.0,,,,,,,,,,,,,,,,
2007-04-17,965.72,,,,,,,,,,,,,,,,
2007-04-18,1001.12,,,,,,,,,,,,,,,,
2007-04-19,998.09,,,,,,,,,,,,,,,,
2007-04-20,968.88,,,,,,,,,,,,,,,,
2007-04-23,931.18,,,,,,,,,,,,,,,,
2007-04-24,905.53,,,,,,,,,,,,,,,,
2007-04-25,923.89,,,,,,,,,,,,,,,,
2007-05-02,935.48,,,,,,,,,,,,,,,,
2007-05-03,937.46,,,,,,,,,,,,,,,,
2007-05-04,947.19,,,,,,,,,,,,,,,,
2007-05-07,983.62,,,,,,,,,,,,,,,,
2007-05-08,1015.43,,,,,,,,,,,,,,,,
2007-05-09,1019.96,,,,,,,,,,,,,,,,
2007-05-10,1020.04,,,,,,,,,,,,,,,,
2007-05-11,1039.63,,,,,,,,,,,,,,,,
2007-05-14,1066.04,,,,,,,,,,,,,,,,
2007-05-15,1054.69,,,,,,,,,,,,,,,,
2007-05-16,1040.99,,,,,,,,,,,,,,,,
2007-05-17,1059.79,,,,,,,,,,,,,,,,
2007-05-18,1066.56,,,,,,,,,,,,,,,,
2007-05-21,1085.41,,,,,,,,,,,,,,,,
2007-05-22,1107.52,,,,,,,,,,,,,,,,
2007-05-23,1113.19,,,,,,,,,,,,,,,,
2007-05-24,1085.3,,,,,,,,,,,,,,,,
2007-05-25,1089.6,,,,,,,,,,,,,,,,
2007-05-28,1098.64,,,,,,,,,,,,,,,,
2007-05-29,1093.77,,,,,,,,,,,,,,,,
2007-05-30,1077.88,,,,,,,,,,,,,,,,
2007-05-31,1081.48,,,,,,,,,,,,,,,,
2007-06-01,1077.36,,,,,,,,,,,,,,,,
2007-06-04,1062.1,,,,,,,,,,,,,,,,
2007-06-05,1039.66,,,,,,,,,,,,,,,,
2007-06-06,1045.29,,,,,,,,,,,,,,,,
2007-06-07,1060.02,,,,,,,,,,,,,,,,
2007-06-08,1057.36,,,,,,,,,,,,,,,,
2007-06-11,1040.75,,,,,,,,,,,,,,,,
2007-06-12,1036.54,,,,,,,,,,,,,,,,
2007-06-13,1038.8,,,,,,,,,,,,,,,,
2007-06-14,1042.79,,,,,,,,,,,,,,,,
2007-06-15,1048.19,,,,,,,,,,,,,,,,
2007-06-18,1043.99,,,,,,,,,,,,,,,,
2007-06-19,1049.58,,,,,,,,,,,,,,,,
2007-06-20,1045.28,,,,,,,,,,,,,,,,
2007-06-21,1034.43,,,,,,,,,,,,,,,,
2007-06-22,1033.69,,,,,,,,,,,,,,,,
2007-06-25,1044.39,,,,,,,,,,,,,,,,
2007-06-26,1055.7,,,,,,,,,,,,,,,,
2007-06-27,1032.96,,,,,,,,,,,,,,,,
2007-06-28,1024.04,,,,,,,,,,,,,,,,
2007-06-29,1024.68,,,,,,,,,,,,,,,,
2007-07-02,994.17,,,,,,,,,,,,,,,,
2007-07-03,977.3,,,,,,,,,,,,,,,,
2007-07-04,1013.56,,,,,,,,,,,,,,,,
2007-07-05,1012.82,,,,,,,,,,,,,,,,
2007-07-06,1010.53,,,,,,,,,,,,,,,,
2007-07-09,1010.27,,,,,,,,,,,,,,,,
2007-07-10,1023.04,,,,,,,,,,,,,,,,
2007-07-11,1029.85,,,,,,,,,,,,,,,,
2007-07-12,1017.68,,,,,,,,,,,,,,,,
2007-07-13,1015.73,,,,,,,,,,,,,,,,
2007-07-16,995.83,,,,,,,,,,,,,,,,
2007-07-17,1000.33,,,,,,,,,,,,,,,,
2007-07-18,994.73,,,,,,,,,,,,,,,,
2007-07-19,984.43,,,,,,,,,,,,,,,,
2007-07-20,981.31,,,,,,,,,,,,,,,,
2007-07-23,445.59,,,,,,,,,,,,,,,,
2007-07-24,982.43,,,,,,,,,,,,,,,,
2007-07-25,972.56,,,,,,,,,,,,,,,,
2007-07-26,956.13,,,,,,,,,,,,,,,,
2007-07-27,940.36,,,,,,,,,,,,,,,,
2007-07-30,925.44,,,,,,,,,,,,,,,,
2007-07-31,907.95,,,,,,,,,,,,,,,,
2007-08-01,923.14,,,,,,,,,,,,,,,,
2007-08-02,911.18,,,,,,,,,,,,,,,,
2007-08-03,892.88,,,,,,,,,,,,,,,,
2007-08-06,883.9,,,,,,,,,,,,,,,,
2007-08-07,896.91,,,,,,,,,,,,,,,,
2007-08-08,910.05,,,,,,,,,,,,,,,,
2007-08-09,938.21,,,,,,,,,,,,,,,,
2007-08-10,935.68,,,,,,,,,,,,,,,,
2007-08-13,909.15,,,,,,,,,,,,,,,,
2007-08-14,923.15,,,,,,,,,,,,,,,,
2007-08-15,915.34,,,,,,,,,,,,,,,,
2007-08-16,900.26,,,,,,,,,,,,,,,,
2007-08-17,887.93,,,,,,,,,,,,,,,,
2007-08-20,890.02,,,,,,,,,,,,,,,,
2007-08-21,895.72,,,,,,,,,,,,,,,,
2007-08-22,892.07,,,,,,,,,,,,,,,,
2007-08-23,887.62,,,,,,,,,,,,,,,,
2007-08-24,905.48,,,,,,,,,,,,,,,,
2007-08-27,909.07,,,,,,,,,,,,,,,,
2007-08-28,902.58,,,,,,,,,,,,,,,,
2007-08-29,901.17,,,,,,,,,,,,,,,,
2007-08-30,903.94,,,,,,,,,,,,,,,,
2007-08-31,908.37,,,,,,,,,,,,,,,,
2007-09-04,929.85,,,,,,,,,,,,,,,,
2007-09-05,925.57,,,,,,,,,,,,,,,,
2007-09-06,928.36,,,,,,,,,,,,,,,,
2007-09-07,934.13,,,,,,,,,,,,,,,,
2007-09-10,927.14,,,,,,,,,,,,,,,,
2007-09-11,920.48,,,,,,,,,,,,,,,,
2007-09-12,921.19,,,,,,,,,,,,,,,,
2007-09-13,921.31,,,,,,,,,,,,,,,,
2007-09-14,930.46,,,,,,,,,,,,,,,,
2007-09-17,934.74,,,,,,,,,,,,,,,,
2007-09-18,935.17,,,,,,,,,,,,,,,,
2007-09-19,946.22,,,,,,,,,,,,,,,,
2007-09-20,963.61,,,,,,,,,,,,,,,,
2007-09-21,958.67,,,,,,,,,,,,,,,,
2007-09-24,975.82,,,,,,,,,,,,,,,,
2007-09-25,1009.88,,,,,,,,,,,,,,,,
2007-09-26,1015.91,,,,,,,,,,,,,,,,
2007-09-27,1014.09,,,,,,,,,,,,,,,,
2007-09-28,1046.86,,,,,,,,,,,,,,,,
2007-10-01,1084.39,,,,,,,,,,,,,,,,
2007-10-02,1099.48,,,,,,,,,,,,,,,,
2007-10-03,1106.6,,,,,,,,,,,,,,,,
2007-10-04,1087.76,,,,,,,,,,,,,,,,
2007-10-05,1081.63,,,,,,,,,,,,,,,,
2007-10-08,1084.87,,,,,,,,,,,,,,,,
2007-10-09,1097.36,,,,,,,,,,,,,,,,
2007-10-10,1104.67,,,,,,,,,,,,,,,,
2007-10-11,1099.31,,,,,,,,,,,,,,,,
2007-10-12,1104.61,,,,,,,,,,,,,,,,
2007-10-15,1105.21,,,,,,,,,,,,,,,,
2007-10-16,1103.88,,,,,,,,,,,,,,,,
2007-10-17,1101.29,,,,,,,,,,,,,,,,
2007-10-18,1088.68,,,,,,,,,,,,,,,,
2007-10-19,1097.07,,,,,,,,,,,,,,,,
2007-10-22,1085.74,,,,,,,,,,,,,,,,
2007-10-23,1075.29,,,,,,,,,,,,,,,,
2007-10-24,1096.2,,,,,,,,,,,,,,,,
2007-10-25,1095.53,,,,,,,,,,,,,,,,
2007-10-26,1092.48,,,,,,,,,,,,,,,,
2007-10-29,1064.2,,,,,,,,,,,,,,,,
2007-10-30,1069.78,,,,,,,,,,,,,,,,
2007-10-31,1065.09,,,,,,,,,,,,,,,,
2007-11-01,1075.92,,,,,,,,,,,,,,,,
2007-11-02,1066.63,,,,,,,,,,,,,,,,
2007-11-05,1047.15,,,,,,,,,,,,,,,,
2007-11-06,1031.71,,,,,,,,,,,,,,,,
2007-11-07,1031.2,,,,,,,,,,,,,,,,
2007-11-08,1026.47,,,,,,,,,,,,,,,,
2007-11-09,1018.29,,,,,,,,,,,,,,,,
2007-11-12,1006.12,,,,,,,,,,,,,,,,
2007-11-13,973.59,,,,,,,,,,,,,,,,
2007-11-14,993.75,,,,,,,,,,,,,,,,
2007-11-15,1002.71,,,,,,,,,,,,,,,,
2007-11-16,998.22,,,,,,,,,,,,,,,,
2007-11-19,998.75,,,,,,,,,,,,,,,,
2007-11-20,983.52,,,,,,,,,,,,,,,,
2007-11-21,971.49,,,,,,,,,,,,,,,,
2007-11-22,977.17,,,,,,,,,,,,,,,,
2007-11-23,975.92,,,,,,,,,,,,,,,,
2007-11-26,991.38,,,,,,,,,,,,,,,,
2007-11-27,988.08,,,,,,,,,,,,,,,,
2007-11-28,984.57,,,,,,,,,,,,,,,,
2007-11-29,980.09,,,,,,,,,,,,,,,,
2007-11-30,972.35,,,,,,,,,,,,,,,,
2007-12-03,987.96,,,,,,,,,,,,,,,,
2007-12-04,988.91,,,,,,,,,,,,,,,,
2007-12-05,976.21,,,,,,,,,,,,,,,,
2007-12-06,974.46,,,,,,,,,,,,,,,,
2007-12-07,974.63,,,,,,,,,,,,,,,,
2007-12-10,958.48,,,,,,,,,,,,,,,,
2007-12-11,941.04,,,,,,,,,,,,,,,,
2007-12-12,946.32,,,,,,,,,,,,,,,,
2007-12-13,930.36,,,,,,,,,,,,,,,,
2007-12-14,922.09,,,,,,,,,,,,,,,,
2007-12-17,911.15,,,,,,,,,,,,,,,,
2007-12-18,919.6,,,,,,,,,,,,,,,,
2007-12-19,946.78,,,,,,,,,,,,,,,,
2007-12-20,930.45,,,,,,,,,,,,,,,,
2007-12-21,935.07,,,,,,,,,,,,,,,,
2007-12-24,930.86,,,,,,,,,,,,,,,,
2007-12-25,918.43,,,,,,,,,,,,,,,,
2007-12-26,924.37,,,,,,,,,,,,,,,,
2007-12-27,921.75,,,,,,,,,,,,,,,,
2007-12-28,927.02,,,,,,,,,,,,,,,,
2008-01-02,921.07,,,,,,,,,,,,,,,,
2008-01-03,908.25,,,,,,,,,,,,,,,,
2008-01-04,903.09,,,,,,,,,,,,,,,,
2008-01-07,887.08,,,,,,,,,,,,,,,,
2008-01-08,893.74,,,,,,,,,,,,,,,,
2008-01-09,878.41,,,,,,,,,,,,,,,,
2008-01-10,850.07,,,,,,,,,,,,,,,,
2008-01-11,860.77,,,,,,,,,,,,,,,,
2008-01-14,841.0,,,,,,,,,,,,,,,,
2008-01-15,808.83,,,,,,,,,,,,,,,,
2008-01-16,846.07,,,,,,,,,,,,,,,,
2008-01-17,833.81,,,,,,,,,,,,,,,,
2008-01-18,847.05,,,,,,,,,,,,,,,,
2008-01-21,833.88,,,,,,,,,,,,,,,,
2008-01-22,807.74,,,,,,,,,,,,,,,,
2008-01-23,776.68,,,,,,,,,,,,,,,,
2008-01-24,764.13,,,,,,,,,,,,,,,,
2008-01-25,776.04,,,,,,,,,,,,,,,,
2008-01-28,785.07,,,,,,,,,,,,,,,,
2008-01-29,811.61,,,,,,,,,,,,,,,,
2008-01-30,843.1,,,,,,,,,,,,,,,,
2008-01-31,844.11,,,,,,,,,,,,,,,,
2008-02-01,859.62,,,,,,,,,,,,,,,,
2008-02-12,841.23,,,,,,,,,,,,,,,,
