time,open,high,low,close,volume,symbol,name
2019-08-15,555.74,566.15,553.81,566.15,1546390,VNENE,Năng lượng
2019-08-16,567.11,578.54,564.17,575.78,3512990,VNENE,Năng lượng
2019-08-19,580.89,585.83,577.6,585.55,2551560,VNENE,Năng lượng
2019-08-20,586.96,593.49,584.93,590.22,3127300,VNENE,Năng lượng
2019-08-21,597.42,613.9,596.84,612.1,8450920,VNENE,Năng lượng
2019-08-22,626.79,629.39,617.08,617.08,7191200,VNENE,Năng lượng
2019-08-23,615.16,626.05,611.95,625.06,3706660,VNENE,Năng lượng
2019-08-26,615.88,620.67,606.21,614.88,5352250,VNENE,Năng lượng
2019-08-27,614.88,632.43,614.88,625.57,7015820,VNENE,Năng lượng
2019-08-28,628.67,633.69,620.81,622.24,4760560,VNENE,Năng lượng
2019-08-29,625.79,627.14,616.01,620.55,4578150,VNENE,Năng lượng
2019-08-30,621.51,629.04,619.2,620.05,4084870,VNENE,Năng lượng
2019-09-03,620.05,622.37,599.73,599.73,3911900,VNENE,Năng lượng
2019-09-04,597.8,612.34,594.08,610.64,3510970,VNENE,Năng lượng
2019-09-05,616.45,617.51,607.92,611.24,2913280,VNENE,Năng lượng
2019-09-06,611.24,613.0,606.05,609.85,1214620,VNENE,Năng lượng
2019-09-09,609.19,620.61,607.64,610.74,3889870,VNENE,Năng lượng
2019-09-10,612.67,615.55,590.19,595.22,5424600,VNENE,Năng lượng
2019-09-11,595.8,600.63,589.75,597.37,2143500,VNENE,Năng lượng
2019-09-12,597.76,609.77,597.76,607.33,1874020,VNENE,Năng lượng
2019-09-13,605.56,612.65,603.67,610.71,2194140,VNENE,Năng lượng
2019-09-16,628.44,630.22,616.77,616.77,4927880,VNENE,Năng lượng
2019-09-17,621.18,629.06,619.52,624.66,5257340,VNENE,Năng lượng
2019-09-18,621.77,627.64,617.52,617.6,2525520,VNENE,Năng lượng
2019-09-19,615.87,620.34,614.57,615.1,1944610,VNENE,Năng lượng
2019-09-20,618.99,625.89,616.1,617.48,3084720,VNENE,Năng lượng
2019-09-23,620.45,624.7,616.35,616.37,2379240,VNENE,Năng lượng
2019-09-24,618.3,619.95,609.18,610.16,2956950,VNENE,Năng lượng
2019-09-25,611.07,614.77,606.68,613.58,2177740,VNENE,Năng lượng
2019-09-26,613.43,613.99,605.01,606.35,2424870,VNENE,Năng lượng
2019-09-27,607.37,612.0,603.74,611.75,3408430,VNENE,Năng lượng
2019-09-30,611.75,622.37,611.4,611.4,3564710,VNENE,Năng lượng
2019-10-01,616.06,616.06,596.7,600.09,6338910,VNENE,Năng lượng
2019-10-02,600.09,600.51,591.97,591.97,3280500,VNENE,Năng lượng
2019-10-03,585.6,598.11,584.06,597.65,2698250,VNENE,Năng lượng
2019-10-04,597.65,599.09,580.24,582.04,4548480,VNENE,Năng lượng
2019-10-07,585.24,586.2,577.29,577.29,2391930,VNENE,Năng lượng
2019-10-08,577.29,580.18,567.89,577.36,3486830,VNENE,Năng lượng
2019-10-09,574.07,579.04,574.07,577.92,1665200,VNENE,Năng lượng
2019-10-10,581.29,587.83,579.83,583.0,1888720,VNENE,Năng lượng
2019-10-11,588.13,588.13,577.13,584.77,2379650,VNENE,Năng lượng
2019-10-14,587.83,589.19,578.5,578.94,1845020,VNENE,Năng lượng
2019-10-15,578.94,582.18,577.05,577.9,1326300,VNENE,Năng lượng
2019-10-16,577.9,582.81,576.07,576.27,1196250,VNENE,Năng lượng
2019-10-17,577.16,578.13,572.54,573.4,1130610,VNENE,Năng lượng
2019-10-18,571.66,575.69,569.51,569.51,1192830,VNENE,Năng lượng
2019-10-21,569.51,571.78,564.84,565.55,1446380,VNENE,Năng lượng
2019-10-22,565.93,568.83,556.36,563.67,2784360,VNENE,Năng lượng
2019-10-23,563.67,564.44,558.66,558.74,3117920,VNENE,Năng lượng
2019-10-24,558.74,567.65,558.74,565.24,1713750,VNENE,Năng lượng
2019-10-25,569.14,573.36,566.29,569.05,1527940,VNENE,Năng lượng
2019-10-28,569.82,574.98,567.89,573.17,1682390,VNENE,Năng lượng
2019-10-29,573.69,575.38,571.67,573.46,1856770,VNENE,Năng lượng
2019-10-30,570.69,580.12,568.92,578.03,2422990,VNENE,Năng lượng
2019-10-31,578.03,580.77,571.36,574.4,1695090,VNENE,Năng lượng
2019-11-01,570.51,577.11,569.35,577.11,2434040,VNENE,Năng lượng
